date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-06,119.88,120.33,118.59,117.96,4516.1,0.09,0.08,119.7,124.821,133.112,4675.36,5455.74,5612.56
2018-07-05,117.03,121.13,118.5,117.03,2965.66,-1.05,-0.88,121.548,126.86,134.397,5159.22,5346.72,5647.03
2018-07-04,119.0,120.8,119.78,118.8,4254.11,0.23,0.19,123.024,128.755,135.585,5752.58,5476.47,5748.05
2018-07-03,120.5,123.99,119.84,117.09,5659.04,-1.95,-1.6,124.468,130.977,136.785,6111.66,5820.28,5777.42
2018-07-02,125.0,126.98,121.79,120.0,5981.88,-5.74,-4.5,126.9,132.811,137.888,6486.87,5752.3,5813.34
2018-06-29,125.99,128.99,127.83,124.0,6935.43,2.02,1.61,129.942,134.832,138.714,6236.13,5487.19,5977.9
2018-06-28,125.5,127.49,125.88,123.96,5932.45,-1.06,-0.83,132.172,136.386,139.491,5534.22,5732.13,6104.02
2018-06-27,131.99,134.0,127.0,125.48,6049.49,-4.99,-3.78,134.486,137.995,140.359,5200.35,5598.51,6097.59
2018-06-26,134.1,135.99,132.0,130.8,7535.11,-5.04,-3.68,137.486,139.635,141.105,5528.91,5572.19,6242.82
2018-06-25,140.0,140.5,137.0,136.0,4728.16,-1.98,-1.43,138.722,140.702,141.768,5017.73,5375.41,6108.38
2018-06-22,138.0,139.87,138.98,135.94,3425.89,1.52,1.11,139.722,141.402,142.197,4738.26,5769.38,6018.93
2018-06-21,141.28,143.5,137.45,137.13,4263.11,-4.75,-3.34,140.6,141.934,142.531,5930.04,5947.34,6121.05
2018-06-20,136.66,143.5,142.0,134.03,7692.27,3.86,2.79,141.504,142.414,143.161,5996.68,6019.64,6242.01
2018-06-19,141.38,141.98,138.18,135.01,4979.22,-3.82,-2.69,141.784,142.592,143.536,5615.48,5734.56,6147.21
2018-06-15,144.1,144.19,142.0,140.0,3330.8,-1.4,-0.98,142.682,142.964,143.987,5733.08,5874.37,6093.94
2018-06-14,141.97,146.0,143.37,141.15,9384.79,1.4,0.99,143.082,142.595,144.277,6800.49,6468.62,6129.12
2018-06-13,143.66,144.98,141.97,141.56,4596.3,-1.42,-0.99,143.268,142.596,144.473,5964.65,6475.91,5861.96
2018-06-12,142.0,143.73,143.4,141.25,5786.29,1.02,0.72,143.324,142.723,144.755,6042.59,6596.67,5841.56
2018-06-11,143.44,143.44,142.67,140.4,5567.24,-0.59,-0.41,143.4,142.574,144.983,5853.65,6913.45,5837.55
2018-06-08,144.35,144.98,144.0,142.01,8667.85,-0.33,-0.23,143.246,142.833,145.197,6015.66,6841.36,5941.08
2018-06-07,143.45,144.69,144.3,142.0,5205.57,2.07,1.46,142.108,142.991,145.094,6136.74,6268.48,5952.3
2018-06-06,143.0,144.88,142.25,140.71,4986.02,-1.51,-1.05,141.924,143.128,144.936,6987.16,6294.76,5953.7
2018-06-05,142.93,143.86,143.78,141.1,4841.56,1.88,1.32,142.122,143.908,144.854,7150.75,6464.39,5892.3
2018-06-04,138.51,142.5,141.9,138.51,6377.28,3.5,2.53,141.748,144.48,144.722,7973.25,6559.86,5936.34
2018-06-01,143.37,143.4,138.31,137.68,9273.25,-5.06,-3.53,142.42,145.009,144.698,7667.06,6313.51,6319.59
2018-05-31,143.47,144.05,143.38,140.0,9457.71,0.1,0.07,143.874,145.958,144.605,6400.22,5789.62,6063.76
