date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-06,3.45,3.5,3.46,3.37,37745.0,0.01,0.29,3.566,3.637,3.836,35822.05,40794.36,46239.9
2018-07-05,3.56,3.6,3.45,3.42,40719.08,-0.11,-3.09,3.632,3.661,3.881,35291.91,40106.08,46134.23
2018-07-04,3.67,3.67,3.57,3.54,38899.0,-0.1,-2.73,3.68,3.683,3.926,33405.07,41208.27,46165.32
2018-07-03,3.66,3.7,3.67,3.59,35451.0,-0.01,-0.27,3.712,3.694,3.965,38218.63,42206.08,47113.1
2018-07-02,3.79,3.8,3.68,3.65,26296.16,-0.1,-2.65,3.722,3.692,3.999,42589.12,47719.07,51493.69
2018-06-29,3.68,3.79,3.79,3.68,35094.3,0.09,2.43,3.708,3.728,4.047,45766.67,50630.07,53719.05
2018-06-28,3.73,3.79,3.69,3.67,31284.88,-0.04,-1.07,3.69,3.768,4.095,44920.26,53295.64,59357.2
2018-06-27,3.75,3.82,3.73,3.7,62966.79,0.02,0.54,3.686,3.831,4.153,49011.47,56139.47,61780.21
2018-06-26,3.58,3.72,3.72,3.5,57303.48,0.12,3.33,3.676,3.906,4.218,46193.54,55807.41,62878.22
2018-06-25,3.74,3.77,3.61,3.58,42183.9,-0.09,-2.43,3.662,3.967,4.282,52849.03,52780.05,63525.98
2018-06-22,3.61,3.71,3.7,3.61,30862.25,0.03,0.82,3.748,4.035,4.347,55493.46,51685.45,64382.1
2018-06-21,3.69,3.72,3.67,3.63,51740.91,-0.01,-0.27,3.846,4.1,4.406,61671.01,52162.38,64887.92
2018-06-20,3.65,3.77,3.68,3.55,48877.16,0.03,0.82,3.976,4.169,4.464,63267.47,51122.37,64348.22
2018-06-19,3.9,3.99,3.65,3.63,90580.91,-0.38,-9.43,4.136,4.236,4.527,65421.27,52020.13,64219.41
2018-06-15,4.2,4.27,4.04,4.02,55406.07,-0.16,-3.81,4.272,4.305,4.587,52711.06,55268.31,61823.98
2018-06-14,4.29,4.34,4.19,4.14,61750.0,-0.14,-3.23,4.322,4.366,4.626,47877.44,56808.03,61736.76
2018-06-13,4.5,4.5,4.32,4.29,59723.19,-0.17,-3.79,4.354,4.421,4.655,42653.75,65418.76,59796.02
2018-06-12,4.37,4.54,4.48,4.35,59646.18,0.15,3.46,4.362,4.474,4.675,38977.27,67420.96,58113.91
2018-06-11,4.28,4.35,4.33,4.24,27029.88,0.04,0.93,4.336,4.529,4.687,38618.98,69949.04,56453.2
2018-06-08,4.38,4.38,4.29,4.25,31237.93,-0.07,-1.61,4.338,4.596,4.702,57825.55,74271.91,57147.16
2018-06-07,4.37,4.39,4.35,4.33,35631.55,0.0,0.0,4.41,4.659,4.723,65738.62,77078.76,59002.16
2018-06-06,4.31,4.42,4.36,4.31,41340.79,0.01,0.23,4.488,4.711,4.746,88183.78,77613.45,63150.17
2018-06-05,4.34,4.35,4.35,4.23,57854.76,0.01,0.23,4.586,4.759,4.777,95864.65,77574.07,63996.77
2018-06-04,4.64,4.65,4.34,4.3,123062.73,-0.31,-6.67,4.722,4.817,4.809,101279.09,76418.7,64769.45
2018-06-01,4.7,4.79,4.65,4.59,70803.28,-0.08,-1.69,4.854,4.868,4.837,90718.26,68379.65,61272.58
2018-05-31,4.88,4.94,4.74,4.55,147857.34,-0.12,-2.47,4.908,4.886,4.846,88418.89,66665.48,60468.49
2018-05-30,4.96,5.03,4.85,4.83,79745.12,-0.18,-3.58,4.934,4.888,4.854,67043.12,54173.27,56112.83
2018-05-29,4.97,5.05,5.03,4.94,84927.0,0.03,0.6,4.932,4.875,4.852,59283.5,48806.87,58732.99
2018-05-28,4.95,5.01,5.0,4.88,70258.57,0.08,1.63,4.912,4.844,4.835,51558.3,42957.37,55729.13
2018-05-25,4.86,4.96,4.92,4.86,59306.41,0.04,0.82,4.882,4.808,4.82,46041.03,40022.4,53835.6
2018-05-24,4.85,4.91,4.87,4.83,40978.52,0.03,0.62,4.864,4.787,4.814,44912.08,40925.56,52545.53
2018-05-23,4.91,4.94,4.84,4.83,40947.0,-0.08,-1.63,4.842,4.781,4.805,41303.41,48686.89,52110.02
2018-05-22,4.86,4.94,4.93,4.84,46300.98,0.08,1.65,4.818,4.795,4.794,38330.23,50419.47,51697.12
2018-05-21,4.85,4.89,4.85,4.82,42672.23,0.02,0.41,4.776,4.801,4.785,34356.44,53120.2,50835.75
2018-05-18,4.74,4.86,4.83,4.73,53661.67,0.08,1.68,4.734,4.805,4.784,34003.78,54165.52,50623.84
2018-05-17,4.71,4.76,4.76,4.7,22935.19,0.04,0.85,4.71,4.806,4.782,36939.05,54271.49,50430.15
2018-05-16,4.69,4.75,4.72,4.69,26081.1,0.0,0.0,4.72,4.82,4.784,56070.37,58052.4,51321.44
2018-05-15,4.65,4.73,4.72,4.65,26432.02,0.07,1.5,4.772,4.828,4.793,62508.7,68659.12,52066.24
2018-05-14,4.67,4.71,4.64,4.63,40908.92,-0.07,-1.49,4.826,4.826,4.806,71883.95,68500.89,52618.74
