date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-06,21.7,22.66,22.05,21.25,76097.64,0.63,2.94,21.92,22.021,21.583,65507.4,63632.28,53565.62
2018-07-05,21.08,22.1,21.42,21.08,63086.07,0.25,1.18,22.074,21.906,21.609,64182.82,60806.84,53940.22
2018-07-04,22.55,22.76,21.17,20.91,71264.37,-1.67,-7.31,22.274,21.736,21.632,63773.09,57734.24,54294.57
2018-07-03,22.3,22.93,22.87,21.83,62402.31,0.8,3.62,22.506,21.617,21.655,60930.19,54763.81,53941.81
2018-07-02,22.63,23.15,22.09,22.0,54686.61,-0.75,-3.28,22.398,21.25,21.537,63722.08,54320.27,53011.79
2018-06-29,22.46,23.05,22.82,21.9,69474.75,0.42,1.88,22.122,21.165,21.486,61757.16,52235.71,52831.12
2018-06-28,22.17,22.99,22.42,21.96,61037.42,0.09,0.4,21.738,21.065,21.439,57430.86,48209.93,51511.89
2018-06-27,22.31,22.37,22.33,21.85,57049.88,0.0,0.0,21.198,21.021,21.397,51695.38,46340.65,50554.02
2018-06-26,20.29,22.42,22.33,20.2,76361.73,1.63,7.87,20.728,20.975,21.394,48597.42,44950.19,51020.45
2018-06-25,21.31,21.48,20.71,20.56,44862.02,-0.2,-0.96,20.102,20.943,21.418,44918.46,42097.11,49896.59
2018-06-22,19.33,21.15,20.9,19.33,47843.27,1.18,5.98,20.208,21.144,21.509,42714.25,43498.97,51149.22
2018-06-21,19.88,20.36,19.72,19.6,32360.0,-0.26,-1.3,20.392,21.312,21.63,38989.0,47073.61,52482.38
2018-06-20,19.06,20.27,19.98,19.06,41560.1,0.7,3.63,20.844,21.528,21.798,40985.91,50854.91,57581.8
2018-06-19,20.7,21.44,19.2,19.12,57966.89,-2.04,-9.61,21.222,21.693,22.05,41302.96,53119.82,58800.44
2018-06-15,21.77,21.93,21.24,20.88,33841.0,-0.56,-2.57,21.784,21.823,22.33,39275.76,51703.31,60985.83
2018-06-14,21.7,22.29,21.82,21.6,29217.0,-0.17,-0.77,22.08,21.806,22.553,44283.69,53426.54,62133.23
2018-06-13,21.63,22.47,21.98,21.56,42344.56,0.1,0.46,22.232,21.812,22.744,55158.21,54813.85,64857.64
2018-06-12,22.0,22.1,21.87,21.08,43145.35,-0.17,-0.77,22.212,21.772,22.968,60723.92,54767.39,66958.27
2018-06-11,22.7,22.7,22.01,21.71,47830.91,-0.71,-3.12,22.164,21.812,23.226,64936.68,57090.71,70633.05
2018-06-08,22.33,22.73,22.72,21.88,58880.61,0.14,0.62,21.862,21.893,23.444,64130.85,57696.06,74514.01
2018-06-07,22.01,23.04,22.58,22.01,83589.63,0.69,3.15,21.532,21.874,23.56,62569.39,58799.46,76210.27
2018-06-06,21.6,22.43,21.88,21.35,70173.08,0.25,1.16,21.392,21.947,23.699,54469.48,57891.16,77943.73
2018-06-05,20.51,21.83,21.63,20.51,64209.17,1.13,5.51,21.332,22.068,23.854,48810.87,64308.68,81272.7
2018-06-04,21.09,21.29,20.5,20.38,43801.75,-0.54,-2.57,21.46,22.406,24.002,49244.73,64481.06,86580.45
2018-06-01,21.8,21.8,21.07,20.9,51073.3,-0.79,-3.61,21.924,22.836,24.23,51261.28,70268.35,92041.72
2018-05-31,21.86,21.97,21.88,21.57,43090.11,0.31,1.44,22.216,23.3,24.316,55029.54,70839.92,94915.2
2018-05-30,21.7,22.1,21.58,21.4,41880.0,-0.71,-3.19,22.502,23.676,24.298,61312.83,74901.44,95035.51
2018-05-29,22.77,22.77,22.27,21.73,66378.51,-0.55,-2.41,22.804,24.163,24.296,79806.49,79149.14,96280.11
2018-05-28,22.6,23.14,22.82,22.5,53884.46,0.28,1.24,23.352,24.64,24.216,79717.38,84175.4,95901.66
2018-05-25,23.37,23.55,22.53,22.47,69914.61,-0.77,-3.31,23.748,24.994,24.072,89275.43,91331.96,95208.59
