date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-06-07,16.3,16.3,15.14,14.96,79820.0,-1.36,-8.24,16.76,17.427,18.313,53112.04,37583.99,30819.97
2018-06-06,15.8,16.6,16.5,15.61,73271.11,-0.26,-1.55,17.184,17.803,18.525,39279.39,31808.32,27760.71
2018-06-05,17.33,17.45,16.76,15.65,67495.07,-0.63,-3.62,17.318,18.018,18.659,31794.27,26161.21,24867.26
2018-06-04,17.9,17.9,17.39,17.2,19169.0,-0.62,-3.44,17.72,18.265,18.772,25879.5,20925.3,22111.01
2018-06-01,17.26,18.02,18.01,16.63,25805.0,0.75,4.34,17.98,18.473,18.846,24662.5,21395.6,21798.7
2018-05-31,17.18,17.5,17.26,17.18,10656.77,0.09,0.52,18.094,18.602,18.874,22055.95,20881.86,21181.4
2018-05-30,18.5,18.52,17.17,17.11,35845.51,-1.6,-8.52,18.422,18.766,18.952,24337.25,21712.48,21271.26
2018-05-29,18.54,19.56,18.77,18.53,37921.2,0.08,0.43,18.718,18.909,19.028,20528.15,20290.73,20145.99
2018-05-28,18.64,18.79,18.69,18.52,13084.0,0.11,0.59,18.81,18.949,19.057,15971.11,18497.31,19523.07
2018-05-25,18.71,18.9,18.58,18.46,12772.26,-0.32,-1.69,18.966,19.045,19.092,18128.71,21049.11,19744.42
2018-05-24,18.6,19.05,18.9,18.6,22063.28,0.25,1.34,19.11,19.198,19.131,19707.77,24055.95,19919.51
2018-05-23,19.35,19.35,18.65,18.6,16800.01,-0.58,-3.02,19.11,19.247,19.141,19087.71,23713.11,19705.85
2018-05-22,19.53,19.6,19.23,19.2,15136.0,-0.24,-1.23,19.1,19.299,19.143,20053.31,23573.31,20107.35
2018-05-21,19.09,19.56,19.47,19.06,23872.0,0.17,0.88,19.088,19.279,19.164,21023.5,23296.71,20563.23
2018-05-18,18.75,19.3,19.3,18.61,20667.54,0.4,2.12,19.124,19.219,19.196,23969.51,22201.79,20303.72
2018-05-17,18.6,19.1,18.9,18.55,18963.0,0.3,1.61,19.286,19.146,19.224,28404.14,21480.94,20349.98
2018-05-16,19.01,19.16,18.6,18.6,21628.0,-0.57,-2.97,19.384,19.138,19.28,28338.51,20830.04,20614.41
2018-05-15,19.22,19.44,19.17,19.0,19986.96,-0.48,-2.44,19.498,19.146,19.364,27093.31,20001.24,21063.26
2018-05-14,20.17,20.17,19.65,18.77,38602.04,-0.46,-2.29,19.47,19.164,19.423,25569.91,20548.83,21492.66
2018-05-11,19.8,21.33,20.11,19.8,42840.68,0.72,3.71,19.314,19.138,19.446,20434.08,18439.73,21460.85
2018-05-10,19.2,19.57,19.39,19.11,18634.85,0.22,1.15,19.006,19.064,19.441,14557.74,15783.08,22016.02
2018-05-09,19.04,19.23,19.17,18.92,15402.0,0.14,0.74,18.892,19.035,19.448,13321.57,15698.59,23478.85
2018-05-08,18.87,19.29,19.03,18.85,12370.0,0.16,0.85,18.794,18.987,19.511,12909.18,16641.4,24353.09
2018-05-07,18.69,18.95,18.87,18.65,12922.86,0.3,1.62,18.858,19.049,19.605,15527.75,17829.76,25760.94
2018-05-04,18.83,18.85,18.57,18.54,13459.0,-0.25,-1.33,18.962,19.172,19.726,16445.38,18405.64,28147.88
2018-05-03,18.65,18.85,18.82,18.56,12454.0,0.14,0.75,19.122,19.302,19.863,17008.41,19219.01,31149.46
2018-05-02,19.09,19.42,18.68,18.68,13340.04,-0.67,-3.46,19.178,19.422,20.036,18075.62,20398.78,35778.36
2018-04-27,19.5,19.69,19.35,19.25,25462.85,-0.04,-0.21,19.18,19.582,20.184,20373.61,22125.27,43709.61
2018-04-26,19.37,19.49,19.39,18.69,17511.02,0.02,0.1,19.24,19.682,20.367,20131.77,22436.49,49587.02
2018-04-25,18.93,19.48,19.37,18.82,16274.16,0.27,1.41,19.382,19.753,20.443,20365.9,24481.97,53010.87
2018-04-24,18.5,19.35,19.1,18.5,17790.01,0.41,2.19,19.482,19.818,20.425,21429.61,28248.95,53842.47
2018-04-23,18.88,19.53,18.69,18.51,24830.01,-0.96,-4.88,19.666,19.861,20.415,22721.93,31259.11,56057.12
2018-04-20,20.1,20.28,19.65,19.02,24253.66,-0.45,-2.24,19.984,20.035,20.521,23876.93,32064.78,59764.02
2018-04-19,19.97,20.2,20.1,19.68,18681.67,0.23,1.16,20.124,20.16,20.528,24741.2,33692.12,60646.82
2018-04-18,20.03,20.3,19.87,19.37,21592.69,-0.15,-0.75,20.124,20.28,20.514,28598.04,37890.13,61748.46
2018-04-17,20.2,20.38,20.02,19.92,24251.64,-0.26,-1.28,20.154,20.423,20.518,35068.3,43079.91,62250.46
2018-04-16,20.5,20.91,20.28,20.2,30605.0,-0.07,-0.34,20.056,20.65,20.53,39796.28,51157.94,63172.45
2018-04-13,20.03,20.35,20.35,19.91,28575.0,0.25,1.24,20.086,20.786,20.531,40252.63,65293.94,63958.81
2018-04-12,19.92,20.6,20.1,19.88,37965.86,0.08,0.4,20.196,21.051,20.555,42643.04,76737.55,66496.04
2018-04-11,19.78,20.5,20.02,19.45,53943.99,0.49,2.51,20.436,21.132,20.634,47182.21,81539.78,72111.44
2018-04-10,20.32,20.57,19.53,19.35,47891.54,-0.9,-4.41,20.692,21.031,20.66,51091.52,79435.98,73651.93
2018-04-09,20.53,21.16,20.43,20.43,32886.77,-0.47,-2.25,21.244,20.969,20.668,62519.61,80855.13,74277.33
2018-04-04,21.71,21.71,20.9,20.82,40527.06,-0.4,-1.88,21.486,21.007,20.605,90335.25,87463.25,74229.46
2018-04-03,20.68,22.3,21.3,20.66,60661.71,0.0,0.0,21.906,20.896,20.533,110832.05,87601.51,74070.96
2018-04-02,21.79,22.29,21.3,21.13,73490.52,-0.99,-4.44,21.828,20.748,20.43,115897.34,85606.8,73461.65
2018-03-30,21.3,22.86,22.29,20.97,105031.99,0.65,3.0,21.37,20.613,20.335,107780.44,81421.0,72869.86
2018-03-29,23.8,24.8,21.64,21.26,171964.95,-1.36,-5.91,20.694,20.409,20.22,99190.64,75186.95,74402.72
2018-03-28,22.5,23.0,23.0,21.69,143011.09,2.09,9.99,20.528,20.275,20.166,84591.26,62623.67,67469.49
2018-03-27,20.23,20.91,20.91,20.21,85988.17,1.9,9.99,19.886,20.059,19.951,64370.97,56254.52,62622.77
2018-03-26,18.92,19.4,19.01,17.37,32906.0,0.1,0.53,19.668,20.136,19.849,55316.25,62683.09,61139.91
2018-03-23,19.41,20.28,18.91,18.75,62083.01,-1.9,-9.13,19.856,20.288,19.819,55061.56,67867.87,62191.44
2018-03-22,19.44,21.68,20.81,19.44,98968.04,1.02,5.15,20.124,20.366,19.776,51183.25,67699.54,61791.09
2018-03-21,20.25,20.54,19.79,19.7,41909.65,-0.03,-0.15,20.022,20.203,19.638,40656.08,60995.67,59676.19
2018-03-20,19.77,19.88,19.82,19.07,40714.55,-0.13,-0.65,20.232,20.169,19.531,48138.07,60540.41,62169.82
2018-03-19,20.18,20.48,19.95,19.9,31632.56,-0.3,-1.48,20.604,20.111,19.495,70049.94,61316.51,67399.45
2018-03-16,20.33,20.77,20.25,20.16,42691.46,-0.05,-0.25,20.72,20.056,19.551,80674.19,64318.71,71872.66
2018-03-15,20.54,20.54,20.3,19.86,46332.2,-0.54,-2.59,20.608,20.031,19.708,84215.83,73618.5,77299.93
2018-03-14,21.33,21.59,20.84,20.61,79319.59,-0.84,-3.88,20.384,20.057,19.993,81335.25,72315.31,89899.89
2018-03-13,20.41,22.5,21.68,20.25,150273.88,1.15,5.6,20.106,19.842,20.273,72942.74,68991.01,86031.86
2018-03-12,19.6,20.68,20.53,19.19,84753.8,0.84,4.27,19.618,19.561,20.658,52583.08,59596.73,78666.72
2018-03-09,19.08,20.0,19.69,19.08,60399.69,0.51,2.66,19.392,19.35,21.264,47963.24,56515.01,74492.18
2018-03-08,19.4,19.44,19.18,19.14,31929.3,-0.27,-1.39,19.454,19.185,22.093,63021.17,55882.64,71484.99
2018-03-07,19.1,19.54,19.45,19.06,37357.04,0.21,1.09,19.73,19.072,23.149,63295.37,58356.71,70122.23
2018-03-06,19.34,19.69,19.24,19.08,48475.55,-0.16,-0.82,19.578,18.893,24.415,65039.27,63799.22,68475.07
2018-03-05,19.39,20.15,19.4,19.32,61654.6,-0.6,-3.0,19.504,18.879,25.713,66610.38,73482.39,66431.75
2018-03-02,21.9,21.98,20.0,20.0,135689.34,-0.56,-2.72,19.308,19.045,27.011,65066.78,79426.6,64357.37
2018-03-01,19.89,20.56,20.56,19.79,33300.34,1.87,10.01,18.916,19.385,28.278,48744.11,80981.37,57934.0
2018-02-28,18.5,18.81,18.69,18.27,46076.54,-0.18,-0.95,18.414,19.929,29.512,53418.05,107484.47,56563.68
2018-02-27,18.47,18.97,18.87,18.4,56331.06,0.45,2.44,18.208,20.704,30.853,62559.17,103072.71,54654.16
2018-02-26,18.1,18.65,18.42,17.95,53936.64,0.38,2.11,18.254,21.755,32.198,80354.39,97736.71,52295.65
2018-02-23,17.86,18.37,18.04,17.77,54075.99,-0.01,-0.06,18.782,23.177,33.59,93786.42,92469.34,50595.02
2018-02-22,17.7,18.13,18.05,17.18,56670.0,0.39,2.21,19.854,25.0,34.998,113218.62,87087.34,48567.82
2018-02-14,18.7,18.7,17.66,17.61,91782.17,-1.44,-7.54,21.444,27.225,36.435,161550.89,81887.74,46094.12
2018-02-13,18.95,19.87,19.1,18.95,145307.17,-1.96,-9.31,23.2,29.937,37.916,143586.25,73150.93,42057.76
2018-01-29,22.76,22.8,21.06,21.06,121096.76,-2.34,-10.0,25.256,32.547,39.331,115119.02,59381.11,34987.55
2018-01-26,23.84,24.17,23.4,23.4,151237.02,-2.6,-10.0,27.572,34.976,40.666,91152.27,49288.13,29063.57
2018-01-25,23.8,26.0,26.0,23.8,298331.31,-0.44,-1.66,30.146,37.171,41.892,60956.06,34886.63,21910.47
2018-01-24,26.44,26.44,26.44,26.44,1959.0,-2.94,-10.01,33.006,39.095,42.945,2224.6,5642.9,7109.4
2018-01-19,29.38,29.38,29.38,29.38,2971.0,-3.26,-9.99,36.674,41.001,44.03,2715.6,6235.6,7841.7
2018-01-04,32.64,32.64,32.64,32.64,1263.0,-3.63,-10.01,39.838,42.641,44.979,3643.2,6854.6,8120.2
2017-12-19,36.27,36.27,36.27,36.27,256.0,-4.03,-10.0,42.38,44.003,45.764,7424.0,8720.7,8522.05
2017-12-18,44.87,44.87,40.3,40.3,4674.0,-4.48,-10.0,44.196,44.996,46.364,8817.2,10048.3,8737.16
2017-12-15,45.15,45.35,44.78,44.1,4414.0,-0.42,-0.93,45.184,45.644,46.792,9061.2,10300.5,8808.4
2017-12-14,45.35,45.6,45.2,44.77,7609.0,-0.15,-0.33,45.328,45.895,47.002,9755.6,10964.6,9089.59
2017-12-13,45.5,45.7,45.35,44.82,20167.0,0.0,0.0,45.444,46.114,47.039,10066.0,10594.0,8969.58
2017-12-12,45.27,45.6,45.35,45.0,7222.0,0.11,0.24,45.626,46.355,47.081,10017.4,8839.0,8206.08
2017-12-11,45.8,45.8,45.24,44.91,5894.0,-0.26,-0.57,45.796,46.612,47.114,11279.4,8934.31,8110.03
2017-12-08,45.68,47.0,45.5,45.1,7886.0,-0.28,-0.61,46.104,46.794,47.177,11539.8,8575.91,7997.96
2017-12-07,46.16,46.18,45.78,45.24,9161.0,-0.48,-1.04,46.462,47.059,47.229,12173.6,9447.81,7899.66
2017-12-06,46.2,46.86,46.26,45.4,19924.0,0.06,0.13,46.784,47.316,47.284,11122.0,9385.81,7720.36
2017-12-05,46.68,46.68,46.2,45.0,13532.0,-0.58,-1.24,47.084,47.525,47.306,7660.6,8323.41,7053.01
2017-12-04,47.37,47.37,46.78,45.6,7196.0,-0.51,-1.08,47.428,47.731,47.321,6589.22,7426.02,6543.64
2017-12-01,47.5,47.7,47.29,47.02,11055.0,-0.1,-0.21,47.484,47.94,47.322,5612.02,7316.3,6879.44
2017-11-30,47.76,47.8,47.39,47.0,3903.0,-0.37,-0.78,47.656,48.108,47.295,6722.02,7214.58,6939.76
2017-11-29,47.78,48.0,47.76,47.11,2617.0,-0.16,-0.33,47.848,47.964,47.247,7649.62,7345.16,6987.86
2017-11-28,47.5,47.97,47.92,46.49,8175.08,0.86,1.83,47.966,47.807,47.179,8986.22,7573.16,7191.16
2017-11-27,48.15,48.15,47.06,46.68,2310.0,-1.09,-2.26,48.034,47.615,47.144,8262.82,7285.75,7652.96
2017-11-24,48.34,48.98,48.15,45.6,16605.01,-0.2,-0.41,48.396,47.559,47.07,9020.58,7420.02,8760.21
2017-11-23,47.87,49.5,48.35,45.44,8541.0,0.0,0.0,48.56,47.398,46.943,7707.13,6351.52,8411.96
2017-11-22,48.24,48.56,48.35,47.88,9300.0,0.09,0.19,48.08,47.251,46.871,7040.7,6054.92,9191.66
2017-11-21,48.87,48.87,48.26,47.77,4558.1,-0.61,-1.25,47.648,47.086,46.768,6160.1,5782.62,9904.54
2017-11-20,48.37,49.49,48.87,47.3,6098.8,-0.1,-0.2,47.196,46.91,46.681,6308.68,5661.26,12235.56
2017-11-17,46.28,50.39,48.97,45.7,10037.77,3.02,6.57,46.722,46.704,46.65,5819.46,6442.58,19866.54
2017-11-16,46.23,46.39,45.95,45.59,5208.83,-0.24,-0.52,46.236,46.482,46.846,4995.9,6664.95,19866.91
2017-11-15,46.0,46.5,46.19,45.38,4897.0,0.19,0.41,46.422,46.53,47.323,5069.14,6630.56,20727.75
2017-11-14,46.24,46.57,46.0,45.68,5301.0,-0.5,-1.07,46.524,46.551,47.824,5405.14,6809.16,20944.28
2017-11-13,46.54,46.84,46.5,46.03,3652.68,-0.04,-0.09,46.624,46.672,48.37,5013.84,8020.17,20941.39
2017-11-10,46.88,46.88,46.54,46.36,5920.01,-0.34,-0.72,46.686,46.581,48.889,7065.7,10100.4,21471.25
2017-11-09,46.75,47.04,46.88,46.0,5575.0,0.18,0.39,46.728,46.488,49.423,8334.0,10472.41,21445.29
2017-11-08,46.48,46.9,46.7,45.73,6577.0,0.2,0.43,46.638,46.49,49.964,8191.98,12328.4,21577.19
2017-11-07,46.81,46.81,46.5,46.4,3344.5,-0.31,-0.66,46.578,46.45,50.529,8213.18,14026.46,22046.87
2017-11-06,46.79,47.4,46.81,46.5,13912.0,0.06,0.13,46.72,46.451,50.982,11026.5,18809.87,22111.79
2017-11-03,46.51,47.09,46.75,45.72,12261.5,0.32,0.69,46.476,46.596,51.42,13135.11,33290.51,21955.07
2017-11-02,46.5,46.59,46.43,46.0,4864.88,0.03,0.07,46.248,47.209,51.853,12610.81,33068.86,21677.83
2017-11-01,47.23,47.63,46.4,46.25,6683.0,-0.81,-1.72,46.342,48.116,52.291,16464.82,34824.95,21719.63
2017-10-31,44.69,47.49,47.21,44.63,17411.1,1.62,3.55,46.322,49.097,52.76,19839.74,35079.41,21579.86
2017-10-30,45.98,46.7,45.59,43.8,24455.05,-0.02,-0.04,46.182,50.067,53.187,26593.23,33862.62,21119.45
2017-10-27,46.89,46.89,45.61,45.32,9640.02,-1.29,-2.75,46.716,51.196,53.692,53445.91,32842.1,20152.3
2017-10-26,46.7,47.0,46.9,46.22,24134.92,0.6,1.3,48.17,52.357,54.227,53526.91,32418.17,20121.98
2017-10-25,46.24,47.5,46.3,45.11,23557.63,-0.21,-0.45,49.89,53.437,54.7,53185.09,30825.99,19587.31
2017-10-24,47.79,48.0,46.51,43.65,51178.55,-1.75,-3.63,51.872,54.607,55.2,50319.07,30067.27,18646.89
2017-10-23,47.59,50.78,48.26,47.59,158718.44,-4.62,-8.74,53.952,55.513,55.749,41132.01,25413.72,16496.23
2017-04-18,55.9,55.9,52.88,52.6,10045.02,-2.62,-4.72,55.676,56.244,56.229,12238.28,10619.63,8925.41
2017-04-17,56.5,56.5,55.5,53.92,22425.79,-0.71,-1.26,56.544,56.496,56.449,11309.42,10286.79,8677.16
2017-04-14,57.0,57.11,56.21,55.91,9227.54,-0.7,-1.23,56.984,56.465,56.504,8466.9,8614.32,8004.19
2017-04-13,56.78,56.92,56.91,56.1,5243.26,0.03,0.05,57.342,56.423,56.508,9815.48,8080.31,7977.49
2017-04-12,56.8,57.33,56.88,55.88,14249.78,-0.34,-0.59,57.074,56.307,56.471,9695.43,8376.27,8158.89
2017-04-11,57.95,57.95,57.22,56.35,5400.75,-0.48,-0.83,56.812,56.188,56.431,9000.98,7462.51,8053.2
2017-04-10,57.9,58.55,57.7,57.4,8213.16,-0.3,-0.52,56.448,56.096,56.389,9264.16,7825.8,8168.36
2017-04-07,55.5,58.2,58.0,55.17,15970.45,2.43,4.37,55.946,55.962,56.319,8761.73,8348.62,7979.55
2017-04-06,54.85,55.59,55.57,54.85,4643.02,0.0,0.0,55.504,55.792,56.234,6345.14,7226.5,7789.5
2017-04-05,54.48,55.59,55.57,54.48,10777.53,0.17,0.31,55.54,55.985,56.215,7057.11,7578.73,7964.18
2017-03-31,55.19,55.6,55.4,54.5,6716.66,0.21,0.38,55.564,56.214,56.212,5924.03,7231.18,8145.55
2017-03-30,55.79,55.79,55.19,54.47,5701.0,-0.6,-1.07,55.744,56.402,56.278,6387.43,7067.52,8684.6
2017-03-29,55.33,56.0,55.79,55.05,3887.5,0.04,0.07,55.978,56.543,56.351,7935.51,7394.07,9033.35
2017-03-28,55.8,56.28,55.75,54.8,8202.88,0.06,0.11,56.08,56.592,56.331,8107.86,7874.67,9162.38
2017-03-27,56.3,56.89,55.69,55.5,5112.11,-0.61,-1.08,56.43,56.634,56.311,8100.35,7941.51,9511.36
2017-03-24,56.34,56.42,56.3,54.9,9033.64,-0.06,-0.11,56.864,56.673,56.267,8538.33,8643.89,10096.49
2017-03-23,56.3,56.98,56.36,53.5,13441.41,0.06,0.11,57.06,56.681,56.112,7747.61,8510.92,10268.02
2017-03-22,57.48,57.5,56.3,55.87,4749.24,-1.2,-2.09,57.108,56.676,55.931,6852.63,7610.48,9909.15
2017-03-21,57.86,57.99,57.5,57.17,8165.37,-0.36,-0.62,57.104,56.676,55.786,7641.48,8352.51,9981.89
2017-03-20,57.35,57.97,57.86,56.9,7302.01,0.58,1.01,56.838,56.445,55.581,7782.67,8349.62,9851.62
2017-03-17,56.7,57.28,57.28,56.35,5080.01,0.68,1.2,56.482,56.209,55.35,8749.44,9059.92,9939.88
2017-03-16,56.28,57.2,56.6,55.72,8966.51,0.32,0.57,56.302,56.154,55.135,9274.24,10301.68,10107.07
2017-03-15,56.2,56.5,56.28,56.15,8693.5,0.11,0.2,56.244,56.159,54.934,8368.33,10672.63,10366.05
2017-03-14,55.87,56.25,56.17,55.65,8871.32,0.09,0.16,56.248,56.07,54.756,9063.54,10450.1,10236.81
2017-03-13,56.5,56.5,56.08,55.08,12135.85,-0.3,-0.53,56.052,55.988,54.629,8916.57,11081.21,10296.01
2017-03-10,56.2,56.5,56.38,55.11,7704.0,0.07,0.12,55.936,55.861,54.499,9370.4,11549.1,10103.52
