date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-06,5.79,5.87,5.76,5.7,30311.68,-0.02,-0.35,5.872,5.911,6.154,28379.62,27995.8,29234.56
2018-07-05,5.97,5.98,5.78,5.77,26657.54,-0.18,-3.02,5.918,5.931,6.207,30837.78,27140.11,28585.79
2018-07-04,5.96,6.0,5.96,5.91,27378.53,-0.01,-0.17,5.944,5.946,6.261,31556.73,27468.16,28260.05
2018-07-03,5.95,5.98,5.97,5.88,26430.19,0.08,1.36,5.942,5.956,6.305,30213.9,28487.84,28176.46
2018-07-02,6.0,6.0,5.89,5.86,31120.15,-0.1,-1.67,5.938,5.965,6.343,29011.33,33976.71,27983.02
2018-06-29,5.91,6.02,5.99,5.88,42602.48,0.08,1.35,5.95,6.035,6.381,27611.97,33346.6,27651.43
2018-06-28,5.94,6.04,5.91,5.89,30252.3,-0.04,-0.67,5.944,6.102,6.415,23442.43,30897.34,26965.96
2018-06-27,5.94,6.02,5.95,5.92,20664.38,0.0,0.0,5.948,6.175,6.451,23379.59,29576.91,28293.69
2018-06-26,5.9,6.0,5.95,5.86,20417.35,0.0,0.0,5.97,6.253,6.499,26761.78,29511.14,28752.9
2018-06-25,6.0,6.07,5.95,5.92,24123.35,-0.01,-0.17,5.992,6.319,6.55,38942.1,30161.82,29182.61
2018-06-22,5.91,5.99,5.96,5.85,21754.78,0.03,0.51,6.12,6.396,6.601,39081.22,30473.33,29422.33
2018-06-21,6.05,6.1,5.93,5.92,29938.08,-0.13,-2.15,6.26,6.483,6.655,38352.25,30031.47,29429.93
2018-06-20,6.02,6.09,6.06,5.93,37575.33,0.0,0.0,6.402,6.575,6.71,35774.23,29051.93,29858.33
2018-06-19,6.55,6.55,6.06,5.93,81318.94,-0.53,-8.04,6.536,6.654,6.765,32260.5,27865.08,28940.92
2018-06-15,6.66,6.7,6.59,6.55,24818.99,-0.07,-1.05,6.646,6.72,6.82,21381.55,21989.32,26401.79
2018-06-14,6.63,6.71,6.66,6.63,18109.93,0.02,0.3,6.672,6.727,6.845,21865.44,21956.27,26358.28
2018-06-13,6.74,6.75,6.64,6.63,17047.94,-0.09,-1.34,6.706,6.727,6.865,21710.68,23034.57,26906.22
2018-06-12,6.61,6.75,6.73,6.61,20006.72,0.12,1.81,6.748,6.727,6.887,22329.64,27010.47,27896.91
2018-06-11,6.7,6.72,6.61,6.6,26924.15,-0.11,-1.64,6.772,6.745,6.906,23469.65,27994.65,28656.48
2018-06-08,6.85,6.85,6.72,6.67,27238.46,-0.11,-1.61,6.794,6.781,6.932,22597.09,28203.41,29270.82
2018-06-07,6.86,6.9,6.83,6.81,17336.15,-0.02,-0.29,6.782,6.805,6.957,22047.09,28371.33,30093.11
2018-06-06,6.88,6.88,6.85,6.81,20142.72,0.0,0.0,6.748,6.826,7.034,24358.46,28828.38,31335.26
2018-06-05,6.73,6.85,6.85,6.7,25706.78,0.13,1.94,6.706,6.845,7.107,31691.3,30664.72,32297.28
