date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-06,8.11,8.19,8.06,7.8,260760.95,-0.04,-0.49,8.4,8.92,9.45,253624.65,267574.21,331544.45
2018-07-05,8.44,8.55,8.1,8.08,238045.12,-0.4,-4.71,8.642,9.15,9.543,258238.49,283515.64,331946.9
2018-07-04,8.56,8.68,8.5,8.46,182804.91,-0.09,-1.05,8.846,9.359,9.631,247290.9,321238.19,329235.74
2018-07-03,8.71,8.8,8.6,8.32,282093.56,-0.14,-1.6,8.996,9.513,9.693,262833.55,332145.97,332053.4
2018-07-02,9.2,9.21,8.74,8.67,304418.72,-0.52,-5.62,9.17,9.631,9.749,273218.77,386153.26,331490.47
2018-06-29,9.17,9.28,9.27,8.74,283830.16,0.16,1.76,9.44,9.774,9.794,281523.76,402571.25,340648.29
2018-06-28,9.23,9.36,9.12,9.01,183307.16,-0.15,-1.62,9.658,9.855,9.8,308792.78,409836.64,342589.79
2018-06-27,9.48,9.58,9.25,9.2,260518.17,-0.21,-2.22,9.872,9.929,9.808,395185.47,419835.38,357813.06
2018-06-26,9.56,9.63,9.47,9.23,334019.62,-0.33,-3.37,10.03,9.991,9.848,401458.39,423131.75,359909.53
2018-06-25,10.45,10.53,10.09,10.01,345943.69,-0.27,-2.61,10.092,10.012,9.875,499087.76,405370.36,353128.49
2018-06-22,10.01,10.4,10.36,9.68,420175.25,0.17,1.67,10.108,9.98,9.87,523618.74,395514.69,349318.41
2018-06-21,10.02,10.55,10.19,10.01,615270.62,0.15,1.49,10.052,9.935,9.849,510880.51,380378.16,343097.26
2018-06-20,9.78,10.07,10.04,9.61,291882.75,0.25,2.55,9.986,9.902,9.84,444485.28,337233.29,359980.46
2018-06-19,10.0,10.2,9.78,9.49,822166.5,-0.39,-3.83,9.952,9.873,9.874,444805.11,331960.84,374362.5
2018-06-15,10.07,10.28,10.17,9.99,468598.59,0.11,1.09,9.932,9.866,9.93,311652.96,276827.67,368134.26
2018-06-14,9.83,10.08,10.08,9.78,356484.09,0.22,2.23,9.852,9.813,9.976,267410.63,278725.33,390187.53
2018-06-13,9.84,9.97,9.86,9.76,283294.47,0.0,0.0,9.818,9.745,9.996,249875.8,275342.94,388456.47
2018-06-12,9.7,9.98,9.87,9.66,293481.88,0.18,1.86,9.818,9.687,10.033,229981.29,295790.75,392235.84
2018-06-11,9.68,9.8,9.68,9.55,156405.77,-0.1,-1.02,9.794,9.705,10.07,219116.56,296687.31,394088.44
2018-06-08,9.89,9.89,9.77,9.51,247386.94,-0.14,-1.41,9.8,9.737,10.114,242002.38,300886.63,406693.7
2018-06-07,9.86,10.07,9.91,9.86,268809.94,0.05,0.51,9.774,9.759,10.158,290040.03,303122.13,427643.59
2018-06-06,9.69,9.9,9.86,9.65,183821.92,0.11,1.13,9.672,9.763,10.185,300810.08,305816.37,443448.38
2018-06-05,9.74,9.76,9.75,9.53,239158.25,0.05,0.52,9.556,9.777,10.202,361600.22,382727.64,451947.78
2018-06-04,9.73,9.92,9.71,9.67,270834.84,0.08,0.83,9.616,9.874,10.223,374258.06,416764.17,456199.94
2018-06-01,9.45,9.8,9.64,9.44,487575.22,0.25,2.66,9.674,9.994,10.248,359770.88,459440.85,463986.52
2018-05-31,9.38,9.48,9.4,9.25,322660.19,0.12,1.29,9.744,10.138,10.26,316204.22,501649.73,453770.45
2018-05-30,9.86,9.86,9.28,9.25,487772.59,-0.77,-7.66,9.854,10.246,10.293,310822.66,501569.99,452118.53
2018-05-29,10.05,10.17,10.05,10.01,302447.44,0.06,0.6,9.998,10.378,10.33,403855.07,488680.93,447925.87
2018-05-28,9.98,10.09,10.0,9.92,198398.95,0.02,0.2,10.132,10.435,10.34,459270.28,491489.57,446837.17
2018-05-25,10.0,10.04,9.99,9.8,269741.94,0.04,0.4,10.314,10.49,10.349,559110.83,512500.78,453992.55
2018-05-24,9.92,10.07,9.95,9.85,295752.38,-0.05,-0.5,10.532,10.557,10.358,687095.24,552165.05,459849.17
2018-05-23,10.47,10.47,10.0,9.94,952934.62,-0.71,-6.63,10.638,10.607,10.383,692317.32,581080.38,485563.76
2018-05-22,10.91,10.94,10.72,10.57,579523.5,-0.19,-1.74,10.758,10.627,10.41,573506.8,521167.92,455423.84
2018-05-21,10.99,11.01,10.91,10.82,697601.69,-0.15,-1.36,10.738,10.572,10.393,523708.87,495635.72,451060.24
2018-05-18,10.47,11.08,11.08,10.47,909664.0,0.61,5.83,10.666,10.502,10.374,465890.73,468532.18,442729.72
2018-05-17,10.6,10.66,10.48,10.4,321862.81,-0.12,-1.13,10.582,10.381,10.331,417234.85,405891.17,423452.47
2018-05-16,10.56,10.76,10.6,10.45,358882.0,-0.04,-0.38,10.576,10.339,10.303,469843.44,402667.08,424098.6
2018-05-15,10.65,10.78,10.62,10.37,330533.84,0.08,0.76,10.496,10.281,10.273,468829.04,407170.8,429353.64
2018-05-14,10.73,10.8,10.55,10.45,408511.0,-0.11,-1.03,10.406,10.245,10.26,467562.56,402184.77,430400.61
2018-05-11,10.4,10.79,10.66,10.32,666384.62,0.22,2.11,10.338,10.208,10.249,471173.63,395484.32,427140.99
2018-05-10,10.27,10.55,10.45,10.24,584905.75,0.26,2.55,10.18,10.158,10.244,394547.49,367533.29,416081.79
2018-05-09,10.2,10.38,10.2,10.14,353810.0,0.04,0.39,10.102,10.159,10.256,335490.71,390047.13,410192.07
2018-05-08,10.16,10.26,10.17,10.09,324201.44,-0.04,-0.39,10.066,10.193,10.259,345512.56,389679.75,405159.32
2018-05-07,9.91,10.22,10.21,9.85,426566.34,0.33,3.34,10.084,10.213,10.265,336806.97,406484.76,406078.22
2018-05-04,10.0,10.05,9.87,9.87,283253.94,-0.19,-1.89,10.078,10.245,10.269,319795.01,416927.26,402448.46
2018-05-03,10.0,10.11,10.06,9.95,289621.84,0.04,0.4,10.136,10.281,10.31,340519.08,441013.78,417951.4
2018-05-02,10.16,10.2,10.02,9.87,403919.25,-0.24,-2.34,10.216,10.267,10.338,444603.55,445530.13,432275.81
2018-04-27,10.21,10.3,10.26,10.08,280673.47,0.08,0.79,10.32,10.265,10.363,433846.94,451536.48,449250.67
2018-04-26,10.18,10.35,10.18,10.02,341506.56,0.01,0.1,10.342,10.275,10.348,476162.54,458616.46,456987.94
2018-04-25,10.28,10.35,10.16,10.11,386874.28,-0.29,-2.77,10.412,10.29,10.352,514059.51,458797.67,466446.78
2018-04-24,10.68,10.9,10.46,10.42,810044.19,-0.08,-0.76,10.426,10.329,10.354,541508.47,464630.29,467385.19
2018-04-23,10.4,10.64,10.54,10.22,350136.19,0.19,1.84,10.318,10.352,10.356,446456.71,430337.0,477102.72
2018-04-20,10.41,10.45,10.37,10.11,492251.5,-0.15,-1.43,10.21,10.325,10.361,469226.02,420638.89,476061.82
2018-04-19,10.23,10.56,10.53,10.23,530991.38,0.3,2.93,10.208,10.317,10.376,441070.37,405671.68,480504.43
2018-04-18,10.18,10.31,10.23,10.03,524119.09,0.3,3.02,10.168,10.293,10.387,403535.83,387969.65,476393.21
2018-04-17,10.04,10.14,9.92,9.91,334785.41,-0.09,-0.9,10.232,10.339,10.411,387752.11,394889.02,493825.29
2018-04-16,10.22,10.25,10.0,9.89,463982.72,-0.37,-3.57,10.386,10.409,10.491,414217.29,419021.48,510600.81
2018-04-13,10.37,10.54,10.36,10.3,351473.25,0.04,0.39,10.44,10.46,10.596,372051.76,446964.85,524299.45
2018-04-12,10.45,10.46,10.33,10.23,343318.66,-0.22,-2.08,10.426,10.421,10.672,370272.99,455359.42,552229.23
2018-04-11,10.75,10.85,10.55,10.45,445200.53,-0.14,-1.31,10.418,10.413,10.737,372403.47,474095.89,562594.05
2018-04-10,10.32,10.7,10.69,10.32,467111.28,0.42,4.09,10.446,10.379,10.788,402025.93,470140.1,580237.82
2018-04-09,10.17,10.42,10.27,10.02,253155.06,-0.01,-0.1,10.432,10.359,10.825,423825.67,523868.43,586250.85
2018-04-04,10.33,10.56,10.29,10.24,342579.44,0.0,0.0,10.48,10.397,10.891,521877.95,531484.74,602259.65
2018-04-03,10.43,10.43,10.29,10.13,353971.06,-0.39,-3.65,10.416,10.434,10.96,540445.85,555337.18,621336.45
2018-04-02,10.75,11.09,10.69,10.6,593312.81,0.07,0.66,10.408,10.481,11.056,575788.3,564816.77,661389.6
2018-03-30,10.5,10.78,10.62,10.44,576110.0,0.13,1.24,10.312,10.483,11.103,538254.26,592761.56,672966.22
2018-03-29,9.96,10.66,10.51,9.91,743416.44,0.53,5.31,10.286,10.573,11.175,623911.19,602180.13,675648.76
2018-03-28,9.96,10.24,9.97,9.88,435418.94,-0.28,-2.73,10.314,10.732,11.275,541091.54,601634.05,670707.59
2018-03-27,10.39,10.44,10.25,10.13,530683.31,0.04,0.39,10.452,10.922,11.4,570228.51,649099.04,687740.0
2018-03-26,10.14,10.29,10.21,10.0,405642.62,-0.26,-2.48,10.554,11.061,11.521,553845.24,651092.21,720473.18
2018-03-23,10.03,10.5,10.49,9.71,1004394.62,-0.17,-1.59,10.654,11.196,11.69,647268.86,690335.54,739734.11
2018-03-22,10.62,10.74,10.65,10.51,329318.19,0.0,0.0,10.86,11.29,11.833,580449.08,648633.28,731445.82
2018-03-21,10.95,10.95,10.66,10.45,581103.81,-0.09,-0.84,11.15,11.385,11.93,662176.57,673034.55,746555.89
2018-03-20,10.45,10.85,10.76,10.36,448766.97,0.05,0.47,11.392,11.485,12.012,727969.57,687335.73,744453.45
2018-03-19,11.22,11.22,10.71,10.7,872760.69,-0.82,-7.11,11.568,11.631,12.067,748339.17,757962.42,755268.81
2018-03-16,12.03,12.14,11.52,11.5,670295.75,-0.58,-4.79,11.738,11.722,12.115,733402.22,753170.89,747308.77
2018-03-15,11.8,12.11,12.1,11.73,737955.62,0.22,1.85,11.72,11.777,12.119,716817.47,749117.38,774053.49
2018-03-14,11.53,12.05,11.87,11.39,910068.81,0.24,2.06,11.62,11.818,12.148,683892.53,739781.13,798476.14
2018-03-13,11.47,11.77,11.64,11.41,550615.0,0.07,0.6,11.578,11.878,12.223,646701.89,726380.96,838249.3
2018-03-12,11.44,11.81,11.56,11.35,798075.94,0.13,1.14,11.694,11.981,12.337,767585.66,789854.16,876802.26
2018-03-09,11.5,11.58,11.43,11.28,587372.0,-0.15,-1.29,11.706,12.183,12.474,772939.55,789132.68,919015.81
2018-03-08,11.59,11.79,11.6,11.43,573330.88,-0.07,-0.6,11.834,12.375,12.6,781417.29,814258.36,964957.78
2018-03-07,12.0,12.09,11.66,11.56,724115.62,-0.55,-4.5,12.016,12.475,12.652,795669.74,820077.23,995238.68
2018-03-06,11.59,12.27,12.22,11.25,1155033.88,0.6,5.16,12.178,12.538,12.711,806060.03,801571.17,1000253.12
2018-03-05,12.04,12.23,11.62,11.33,824845.38,-0.44,-3.65,12.268,12.502,12.737,812122.65,752575.21,996713.75
2018-03-02,12.21,12.36,12.07,11.96,629760.69,-0.42,-3.36,12.66,12.507,12.784,805325.81,741446.65,1016959.23
2018-03-01,12.22,12.78,12.51,12.16,644593.12,0.03,0.24,12.916,12.46,12.768,847099.42,798989.61,1019968.48
