date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-06,23.0,24.36,23.65,22.51,73739.04,0.35,1.5,23.73,23.134,23.754,51765.5,59351.94,68007.5
2018-07-05,23.56,24.21,23.3,22.56,40772.87,-0.3,-1.27,23.8,23.039,23.862,53251.58,59403.76,67180.7
2018-07-04,24.18,24.2,23.6,23.33,32337.49,-0.74,-3.04,23.64,22.869,23.976,58538.72,65565.32,70152.31
2018-07-03,23.75,24.57,24.34,23.08,40438.47,0.58,2.44,23.262,22.792,24.06,60176.75,68912.61,75399.49
2018-07-02,24.02,24.7,23.76,23.58,71539.64,-0.24,-1.0,22.83,22.628,24.028,63083.88,74865.06,77405.37
2018-06-29,22.91,24.15,24.0,22.12,81169.43,1.5,6.67,22.538,22.667,23.971,66938.38,76903.18,77363.49
2018-06-28,21.7,23.09,22.5,21.7,67208.56,0.79,3.64,22.278,22.812,23.967,65555.93,74466.08,80395.44
2018-06-27,22.19,22.5,21.71,21.65,40527.66,-0.47,-2.12,22.098,23.142,24.037,72591.93,74185.0,79863.91
2018-06-26,21.99,22.5,22.18,21.4,54974.11,-0.12,-0.54,22.322,23.62,24.199,77648.47,76777.97,81259.39
2018-06-25,23.0,23.18,22.3,21.7,90812.12,-0.4,-1.76,22.426,24.019,24.358,86646.24,79063.48,83002.43
2018-06-22,21.02,22.73,22.7,21.01,74257.21,1.1,5.09,22.796,24.374,24.488,86867.98,76663.06,82565.71
2018-06-21,23.0,23.12,21.6,21.0,102388.54,-1.23,-5.39,23.346,24.684,24.676,83376.22,74957.65,81625.85
2018-06-20,22.25,23.18,22.83,22.25,65810.38,0.13,0.57,24.186,25.083,24.921,75778.07,74739.3,83985.53
2018-06-19,23.92,24.17,22.7,22.01,99962.97,-1.45,-6.0,24.918,25.328,25.084,75907.47,81886.37,89312.83
2018-06-15,25.22,25.6,24.15,23.56,91920.8,-1.3,-5.11,25.612,25.428,25.204,71480.72,79945.69,92603.07
2018-06-14,25.3,26.19,25.45,24.86,56798.43,-0.35,-1.36,25.952,25.274,25.193,66458.14,77823.81,92534.92
2018-06-13,26.5,26.66,25.8,25.6,64397.76,-0.69,-2.6,26.022,25.122,25.169,66539.08,86324.81,92709.11
2018-06-12,26.66,26.94,26.49,26.1,66457.38,0.32,1.22,25.98,24.932,25.134,73700.53,85542.82,93690.01
2018-06-11,25.85,26.74,26.17,25.13,77829.25,0.32,1.24,25.738,24.778,25.063,87865.27,85740.81,97047.69
2018-06-08,25.95,26.1,25.85,24.96,66807.9,0.05,0.19,25.244,24.696,24.994,88410.65,86941.37,109437.21
2018-06-07,26.15,26.15,25.8,25.37,57203.09,0.21,0.82,24.596,24.602,25.001,89189.48,88468.37,111993.36
2018-06-06,25.6,26.39,25.59,25.33,100205.03,0.31,1.23,24.222,24.668,25.066,106110.54,88294.05,112643.61
2018-06-05,23.7,25.3,25.28,23.66,137281.09,1.58,6.67,23.884,24.759,25.11,97385.1,93231.75,113042.41
