date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-06,5.84,5.87,5.87,5.75,726038.31,0.01,0.17,5.926,5.947,6.04,481831.33,394495.76,412191.27
2018-07-05,5.98,6.0,5.81,5.78,880276.5,-0.21,-3.49,5.958,5.965,6.069,377338.82,345374.63,416390.03
2018-07-04,6.0,6.07,6.02,5.98,232416.03,0.02,0.33,5.992,5.985,6.102,268222.84,289570.14,396999.94
2018-07-03,5.92,6.01,6.0,5.91,287883.84,0.06,1.01,5.966,5.986,6.125,271787.52,299923.59,416317.21
2018-07-02,6.01,6.02,5.93,5.87,282541.97,-0.1,-1.66,5.958,5.985,6.156,295597.28,331453.6,416434.89
2018-06-29,5.99,6.04,6.03,5.96,203575.75,0.05,0.84,5.968,6.011,6.192,307160.19,340246.09,410690.51
2018-06-28,5.85,5.99,5.98,5.85,334696.59,0.07,1.18,5.972,6.022,6.222,313410.44,352278.22,425464.04
2018-06-27,5.92,5.97,5.89,5.88,250239.44,-0.08,-1.34,5.978,6.037,6.253,310917.44,356217.39,423880.97
2018-06-26,5.99,6.0,5.96,5.84,406932.66,-0.04,-0.67,6.006,6.07,6.295,328059.65,388137.97,423119.67
2018-06-25,6.08,6.09,5.98,5.95,340356.5,-0.07,-1.16,6.012,6.1,6.336,367309.91,399148.47,414749.24
2018-06-22,6.02,6.06,6.05,5.97,234827.02,0.03,0.5,6.054,6.132,6.377,373331.99,429886.79,408995.53
2018-06-21,6.03,6.08,6.01,5.98,322231.56,-0.02,-0.33,6.072,6.173,6.414,391146.01,487405.43,406431.08
2018-06-20,6.0,6.06,6.03,6.0,335950.53,0.03,0.5,6.096,6.218,6.454,401517.34,504429.74,399740.86
2018-06-19,6.17,6.17,5.99,5.95,603183.94,-0.21,-3.39,6.134,6.264,6.497,448216.29,532710.84,392529.96
2018-06-15,6.14,6.23,6.19,6.13,370466.91,0.04,0.65,6.188,6.327,6.542,430987.04,501416.19,374294.17
2018-06-14,6.1,6.17,6.14,6.08,323897.09,0.01,0.16,6.21,6.372,6.576,486441.58,481134.93,365954.58
2018-06-13,6.19,6.19,6.13,6.12,374088.22,-0.09,-1.45,6.274,6.422,6.61,583664.85,498649.86,357679.05
2018-06-12,6.24,6.25,6.22,6.16,569445.31,-0.04,-0.64,6.34,6.469,6.643,607342.14,491544.55,351237.74
2018-06-11,6.28,6.28,6.26,6.21,517037.66,-0.05,-0.79,6.394,6.519,6.677,617205.38,458101.36,331235.28
2018-06-08,6.42,6.42,6.3,6.25,647739.62,-0.16,-2.48,6.466,6.572,6.708,571845.34,430350.01,316327.57
2018-06-07,6.46,6.48,6.46,6.38,810013.44,-0.01,-0.15,6.534,6.621,6.738,475828.28,388104.27,292033.74
