date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-06,2.99,3.03,3.0,2.93,20101.65,-0.01,-0.33,3.046,3.068,3.138,22189.04,22344.91,27720.85
2018-07-05,3.06,3.08,3.01,2.95,26552.5,-0.07,-2.27,3.074,3.071,3.164,23186.98,22517.24,27662.44
2018-07-04,3.13,3.13,3.08,3.05,18960.73,-0.02,-0.65,3.086,3.071,3.19,22844.94,23690.18,27304.79
2018-07-03,3.04,3.11,3.1,3.03,19271.7,0.06,1.97,3.098,3.062,3.213,23949.86,26355.22,28212.88
2018-07-02,3.12,3.16,3.04,3.03,26058.64,-0.1,-3.19,3.096,3.038,3.236,24679.78,31144.63,29114.05
2018-06-29,3.07,3.17,3.14,3.05,25091.34,0.07,2.28,3.09,3.048,3.268,22500.77,32432.8,28701.78
2018-06-28,3.11,3.17,3.07,3.06,24842.3,-0.07,-2.23,3.068,3.071,3.297,21847.49,31780.05,28412.11
2018-06-27,3.09,3.16,3.14,3.05,24485.3,0.05,1.62,3.056,3.103,3.327,24535.41,31971.34,28753.25
2018-06-26,2.96,3.1,3.09,2.92,22921.3,0.08,2.66,3.026,3.128,3.363,28760.59,31608.49,28813.81
2018-06-25,3.04,3.09,3.01,3.01,15163.61,-0.02,-0.66,2.98,3.159,3.404,37609.48,31630.89,28812.74
2018-06-22,2.99,3.04,3.03,2.95,21824.96,0.02,0.66,3.006,3.208,3.454,42364.84,33096.8,31016.93
2018-06-21,2.95,3.04,3.01,2.92,38281.88,0.02,0.67,3.074,3.257,3.503,41712.61,32807.64,35793.55
2018-06-20,2.87,2.99,2.99,2.81,45611.21,0.13,4.54,3.15,3.309,3.556,39407.27,30919.4,35140.88
2018-06-19,3.1,3.12,2.86,2.83,67165.74,-0.28,-8.92,3.23,3.364,3.614,34456.39,30070.53,34335.59
2018-06-15,3.38,3.38,3.14,3.11,38940.4,-0.23,-6.83,3.338,3.434,3.677,25652.3,27083.48,32233.92
2018-06-14,3.37,3.43,3.37,3.34,18563.81,-0.02,-0.59,3.41,3.487,3.725,23828.76,24970.76,31163.21
2018-06-13,3.37,3.48,3.39,3.36,26755.2,0.0,0.0,3.44,3.522,3.761,23902.67,25044.17,31697.01
2018-06-12,3.42,3.42,3.39,3.35,20856.78,-0.01,-0.29,3.468,3.551,3.798,22431.52,25535.16,31684.42
2018-06-11,3.47,3.47,3.4,3.39,23145.3,-0.1,-2.86,3.498,3.598,3.835,25684.67,26019.12,31574.52
2018-06-08,3.52,3.6,3.5,3.48,29822.7,-0.02,-0.57,3.53,3.648,3.872,28514.66,25994.59,31244.92
2018-06-07,3.55,3.59,3.52,3.52,18933.38,-0.01,-0.28,3.564,3.699,3.904,26112.76,28937.07,30707.86
2018-06-06,3.53,3.57,3.53,3.51,19399.45,-0.01,-0.28,3.604,3.749,3.939,26185.67,38779.47,30961.8
2018-06-05,3.58,3.58,3.54,3.49,37122.5,-0.02,-0.56,3.634,3.802,3.971,28638.8,39362.36,30877.24
2018-06-04,3.66,3.74,3.56,3.53,37295.25,-0.11,-3.0,3.698,3.863,4.004,26353.58,38600.65,30144.24
2018-06-01,3.7,3.74,3.67,3.66,17813.21,-0.05,-1.34,3.766,3.92,4.036,23474.52,37384.36,29259.02
2018-05-31,3.69,3.75,3.72,3.67,19297.96,0.04,1.09,3.834,3.962,4.061,31761.38,37355.66,28901.28
2018-05-30,3.78,3.8,3.68,3.67,31665.07,-0.18,-4.66,3.894,4.0,4.082,51373.26,38349.85,28745.81
2018-05-29,3.91,3.95,3.86,3.84,25696.4,-0.04,-1.03,3.97,4.045,4.107,50085.92,37833.68,28250.57
2018-05-28,3.98,3.99,3.9,3.89,22899.96,-0.11,-2.74,4.028,4.071,4.124,50847.71,37129.92,27767.19
2018-05-25,3.92,4.01,4.01,3.87,59247.5,-0.01,-0.25,4.074,4.095,4.139,51294.2,36495.26,27675.37
