date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-06,12.86,13.26,13.14,12.38,11931.2,0.28,2.18,13.072,12.99,14.557,11175.8,11955.51,16240.22
2018-07-05,12.85,13.08,12.87,12.6,5995.8,-0.19,-1.46,13.054,12.968,14.79,11658.98,16782.9,15985.18
2018-07-04,13.3,13.4,13.06,13.01,8272.6,-0.33,-2.46,13.02,13.04,15.039,12270.78,26311.23,16010.16
2018-07-03,12.9,13.5,13.37,12.76,18627.02,0.45,3.48,12.994,13.059,15.292,12584.82,25785.07,15799.33
2018-07-02,13.08,13.12,12.92,12.75,11052.4,-0.16,-1.22,12.906,13.194,15.527,11093.94,24077.57,15081.05
2018-06-29,12.79,13.5,13.05,12.13,14347.08,0.2,1.56,12.908,13.538,15.783,12735.22,24178.63,14949.56
2018-06-28,12.8,12.95,12.7,12.61,9054.81,-0.22,-1.7,12.882,14.051,16.045,21906.82,22963.92,14545.44
2018-06-27,12.91,13.0,12.93,12.77,9842.8,0.02,0.15,13.06,14.603,16.329,40351.69,22618.46,14688.32
2018-06-26,12.8,12.94,12.93,12.52,11172.6,0.0,0.0,13.124,15.139,16.622,38985.33,22526.16,14432.6
2018-06-25,12.7,13.0,12.93,12.51,19258.8,0.01,0.08,13.482,15.626,16.919,37061.21,21785.37,14023.91
2018-06-22,12.4,13.0,12.92,12.25,60205.09,-0.69,-5.07,14.168,16.123,17.215,35622.05,20524.93,13210.69
2018-06-21,11.93,13.82,13.59,11.93,101279.14,0.34,2.57,15.22,16.611,17.51,24021.03,15187.46,10355.62
2018-06-20,13.25,13.25,13.25,13.25,3011.0,-1.47,-9.99,16.146,17.037,17.785,4885.24,5709.08,5515.44
2018-06-19,14.72,14.72,14.72,14.72,1552.0,-1.64,-10.02,17.154,17.524,18.086,6066.99,5813.59,5707.44
2018-06-15,18.29,18.29,16.36,16.36,12063.0,-1.82,-10.01,17.77,17.859,18.314,6509.53,6084.53,5853.19
2018-06-14,18.35,18.35,18.18,18.05,2200.0,-0.03,-0.17,18.078,18.028,18.851,5427.81,5720.49,5421.01
2018-06-13,18.39,18.39,18.22,18.12,5600.2,-0.07,-0.38,18.002,18.038,19.297,6353.89,6126.95,5440.51
2018-06-12,17.72,18.3,18.29,17.72,8919.73,0.51,2.87,17.928,18.055,19.74,6532.93,6758.17,5307.35
2018-06-11,17.77,17.84,17.8,17.56,3764.7,-0.1,-0.56,17.894,18.104,20.189,5560.2,6339.04,5026.84
2018-06-08,17.6,17.96,17.9,17.32,6654.4,0.11,0.62,17.948,18.212,20.658,5659.54,6262.45,5021.18
2018-06-07,17.91,17.91,17.8,17.49,6830.4,-0.1,-0.56,17.978,18.307,21.122,6013.18,5896.46,4854.16
2018-06-06,18.0,18.08,17.85,17.76,6495.4,-0.27,-1.49,18.074,18.409,21.611,5900.02,5523.78,4879.66
2018-06-05,18.07,18.17,18.12,17.95,4056.1,0.05,0.28,18.182,18.533,22.111,6983.42,5321.8,5311.99
2018-06-04,18.09,18.14,18.07,17.87,4261.4,-0.02,-0.11,18.314,18.648,22.604,7117.88,5601.3,5862.9
2018-06-01,18.08,18.22,18.05,17.8,8422.6,-0.2,-1.1,18.476,18.768,23.064,6865.37,5621.86,5822.53
2018-05-31,18.68,18.68,18.28,18.01,6264.6,-0.11,-0.6,18.636,19.674,23.521,5779.74,5121.52,5499.05
2018-05-30,18.59,18.59,18.39,17.49,11912.4,-0.4,-2.13,18.744,20.555,23.961,5147.54,4754.06,5311.66
2018-05-29,18.98,18.98,18.78,18.67,4728.4,-0.15,-0.79,18.884,21.424,24.392,3660.18,3856.52,4846.14
2018-05-28,18.88,18.98,18.88,18.71,2998.84,0.03,0.16,18.982,22.274,24.816,4084.71,3714.63,4834.22
2018-05-25,18.76,18.93,18.85,18.69,2994.44,0.03,0.16,19.06,23.103,25.212,4378.34,3779.9,4825.14
2018-05-24,18.97,19.0,18.82,18.76,3103.6,-0.25,-1.31,20.712,23.936,25.616,4463.31,3811.85,4851.22
2018-05-23,19.18,19.19,19.09,18.88,4475.6,-0.17,-0.88,22.366,24.812,26.011,4360.59,4235.54,4850.33
2018-05-22,19.3,19.34,19.27,19.06,6851.08,0.0,0.0,23.964,25.689,26.39,4052.87,5302.18,5076.2
2018-05-21,19.04,19.4,19.27,19.01,4467.0,0.02,0.1,25.566,26.56,26.773,3344.55,6124.51,5177.72
2018-05-18,26.99,27.14,27.11,26.89,3419.26,0.03,0.11,27.146,27.36,27.154,3181.45,6023.21,5118.92
2018-05-17,27.2,27.27,27.09,27.06,2590.0,0.01,0.04,27.16,27.368,27.144,3160.4,5876.58,5163.5
2018-05-16,27.11,27.28,27.08,26.94,2937.0,-0.2,-0.73,27.258,27.367,27.148,4110.5,5869.25,5315.4
2018-05-15,27.15,27.38,27.28,27.07,3309.49,0.14,0.52,27.414,27.359,27.153,6551.5,5835.75,5302.8
2018-05-14,27.03,27.26,27.17,26.8,3651.51,0.0,0.0,27.554,27.358,27.147,8904.46,5953.81,5372.39
2018-05-11,27.62,27.62,27.18,27.15,3314.0,-0.36,-1.31,27.574,27.32,27.149,8864.96,5870.37,5604.72
2018-05-10,27.94,27.94,27.58,27.23,7340.5,-0.22,-0.79,27.576,27.296,27.167,8592.76,5890.59,5821.65
2018-05-09,28.04,28.43,27.86,27.59,15142.0,-0.17,-0.61,27.476,27.21,27.127,7628.01,5465.12,5647.32
2018-05-08,27.39,28.28,27.98,27.18,15074.3,0.69,2.53,27.304,27.091,27.067,5120.01,4850.22,5081.47
2018-05-07,27.14,27.39,27.27,26.91,3454.0,0.13,0.48,27.162,26.985,26.985,3003.15,4230.93,4441.77
2018-05-04,27.0,27.19,27.19,26.67,1952.99,0.14,0.52,27.066,26.948,26.929,2875.79,4214.63,4373.02
2018-05-03,26.76,27.12,27.08,26.21,2516.75,0.08,0.3,27.016,26.919,26.883,3188.42,4450.42,4377.0
2018-05-02,27.3,27.38,27.0,27.0,2602.0,-0.26,-0.95,26.944,26.929,26.837,3302.23,4761.54,4339.26
2018-04-27,26.76,27.42,27.27,26.52,4490.0,0.54,2.02,26.878,26.946,26.792,4580.42,4769.84,4325.21
2018-04-26,26.94,27.13,26.79,26.52,2817.2,-0.15,-0.56,26.808,26.936,26.729,5458.72,4790.97,4201.51
2018-04-25,26.71,26.96,26.94,26.53,3516.13,0.22,0.82,26.83,26.977,26.697,5553.48,5339.07,4196.15
2018-04-24,26.67,26.84,26.72,26.5,3085.8,0.08,0.3,26.822,27.038,26.622,5712.41,5752.71,4133.4
2018-04-23,27.07,27.07,26.67,26.35,8992.99,-0.27,-1.0,26.914,27.043,26.554,6220.85,5829.53,4283.48
2018-04-20,26.84,26.98,26.92,26.62,8881.48,0.03,0.11,27.014,27.042,26.509,4959.26,5312.73,3910.53
2018-04-19,26.6,26.9,26.9,26.54,3291.0,0.04,0.15,27.064,26.985,26.46,4123.22,4652.6,3579.96
2018-04-18,27.02,27.28,26.9,26.18,4310.8,-0.28,-1.03,27.124,26.91,26.413,5124.66,4531.4,3593.01
2018-04-17,27.48,27.48,27.18,26.5,5628.0,0.0,0.0,27.254,26.847,26.363,5793.0,4303.58,3446.78
2018-04-16,27.0,27.2,27.17,26.55,2685.0,0.0,0.0,27.172,26.745,26.294,5438.2,3916.99,3270.63
2018-04-13,27.23,27.31,27.17,26.63,4701.28,-0.01,-0.04,27.07,26.638,26.217,5666.2,3880.59,3323.13
2018-04-12,27.9,27.97,27.2,27.0,8298.21,-0.35,-1.27,26.906,26.521,26.165,5181.99,3612.06,3222.66
2018-04-11,26.93,27.7,27.55,26.63,7652.5,0.74,2.76,26.696,26.417,26.127,3938.14,3053.24,3001.18
2018-04-10,26.67,26.95,26.77,26.3,3854.0,0.11,0.41,26.44,26.206,26.086,2814.16,2514.09,3087.13
2018-04-09,26.35,26.67,26.66,25.73,3825.0,0.31,1.18,26.318,26.064,26.071,2395.78,2737.43,3205.88
2018-04-04,26.44,26.44,26.35,26.11,2280.22,0.2,0.77,26.206,25.975,26.051,2094.98,2508.33,3351.48
2018-04-03,26.17,26.28,26.15,25.9,2079.0,-0.13,-0.49,26.136,25.935,26.03,2042.14,2507.32,3364.57
2018-04-02,26.0,26.45,26.27,26.0,2032.58,0.11,0.42,26.138,25.915,26.021,2168.34,2654.62,3345.49
2018-03-30,26.1,26.38,26.16,25.96,1762.1,0.06,0.23,25.972,25.879,26.005,2214.02,2589.97,3313.98
2018-03-29,26.38,26.38,26.1,25.85,2321.0,0.15,0.58,25.81,25.843,26.002,3079.08,2624.26,3303.04
2018-03-28,25.8,26.39,26.0,25.72,2016.0,-0.19,-0.72,25.744,25.796,26.005,2921.68,2765.66,3406.26
2018-03-27,25.5,26.28,26.16,25.25,2710.0,0.71,2.79,25.734,25.809,26.015,2972.5,2833.26,3534.06
2018-03-26,24.81,25.47,25.44,24.25,2261.0,0.01,0.04,25.692,25.837,26.038,3140.9,2949.11,3514.24
2018-03-23,25.58,25.58,25.35,24.01,6087.42,-0.43,-1.67,25.786,25.965,26.102,2965.92,3660.16,3633.29
2018-03-22,25.75,26.16,25.77,25.74,1534.0,-0.18,-0.69,25.876,26.077,26.159,2169.44,3674.32,3617.82
2018-03-21,25.96,26.2,25.95,25.74,2270.1,0.02,0.08,25.848,26.127,26.192,2609.64,4194.62,3628.34
2018-03-20,25.61,25.99,25.95,25.53,3552.0,0.04,0.15,25.884,26.125,26.209,2694.02,4221.81,3636.01
