date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-06,8.0,8.27,8.09,7.6,70720.51,0.1,1.25,8.166,8.388,9.014,88467.67,76854.14,61055.46
2018-07-05,8.11,8.4,7.98,7.97,65089.67,-0.18,-2.21,8.3,8.397,9.165,85146.71,73758.53,59995.93
2018-07-04,8.42,8.58,8.16,8.05,77950.82,-0.22,-2.62,8.416,8.393,9.346,84578.22,72741.79,59059.47
2018-07-03,8.23,8.45,8.39,8.14,102000.41,0.18,2.19,8.552,8.409,9.515,87934.01,74595.01,58217.37
2018-07-02,8.69,8.76,8.21,8.01,126576.92,-0.56,-6.38,8.574,8.441,9.672,77709.12,69990.14,56819.79
2018-06-29,8.46,8.87,8.76,8.46,54115.72,0.19,2.22,8.61,8.584,9.901,65240.62,62647.34,53428.03
2018-06-28,8.75,8.86,8.56,8.51,62247.21,-0.28,-3.17,8.494,8.74,10.099,62370.35,60688.52,54332.52
2018-06-27,8.45,9.33,8.84,8.38,94729.77,0.36,4.25,8.37,8.947,10.311,60905.37,56696.35,54595.08
2018-06-26,8.25,8.6,8.5,8.1,50875.96,0.12,1.43,8.266,9.158,10.495,61256.02,49879.67,53388.84
2018-06-25,8.29,8.65,8.39,8.16,64234.44,0.21,2.57,8.308,9.398,10.707,62271.16,47698.93,54778.24
2018-06-22,7.98,8.25,8.18,7.9,39764.36,0.26,3.28,8.558,9.64,10.928,60054.07,45256.77,56824.13
2018-06-21,8.19,8.49,7.94,7.88,54922.32,-0.38,-4.57,8.986,9.932,11.159,59006.7,46233.34,61799.66
2018-06-20,8.15,8.67,8.32,7.9,96483.0,-0.39,-4.48,9.524,10.299,11.364,52487.33,45377.15,61610.14
2018-06-19,9.4,9.4,8.71,8.69,55951.66,-0.94,-9.74,10.05,10.621,11.567,38503.33,41839.73,60004.28
2018-06-15,10.34,10.4,9.64,9.35,53149.0,-0.68,-6.59,10.488,10.903,11.761,33126.7,43649.44,60424.85
2018-06-14,10.69,10.76,10.32,10.27,34527.5,-0.31,-2.92,10.722,11.218,11.901,30459.47,44208.72,63455.3
2018-06-13,10.87,11.04,10.63,10.61,22325.5,-0.23,-2.12,10.878,11.458,12.033,33459.97,47976.51,66445.53
2018-06-12,10.85,11.05,10.95,10.63,26563.0,0.05,0.46,11.074,11.674,12.142,38266.97,52493.81,69489.99
2018-06-11,10.8,11.14,10.9,10.71,29068.5,0.08,0.74,11.192,11.831,12.244,45176.12,56898.01,74757.23
2018-06-08,10.98,11.08,10.81,10.61,39812.87,-0.3,-2.7,11.318,12.016,12.334,54172.17,61857.56,80039.88
2018-06-07,11.55,11.75,11.1,11.1,49530.0,-0.51,-4.39,11.714,12.216,12.439,57957.97,68391.48,88855.87
