date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-06,27.1,28.09,27.47,26.6,75127.41,0.58,2.16,27.812,27.825,29.902,85113.5,76957.44,89422.6
2018-07-05,27.8,28.12,26.86,26.8,58571.98,-1.05,-3.76,28.098,27.845,30.33,89545.44,76640.03,95659.51
2018-07-04,28.76,28.77,27.92,27.5,88298.78,-1.07,-3.69,28.138,27.885,30.709,87788.16,80306.66,96587.16
2018-07-03,27.71,29.35,29.0,27.61,121895.61,1.2,4.32,28.08,28.019,31.054,80735.12,78315.79,96784.03
2018-07-02,28.6,28.75,27.81,27.3,81673.71,-1.09,-3.77,27.894,28.029,31.332,70079.97,78627.28,95815.87
2018-06-29,27.3,29.58,28.9,27.3,97287.1,1.78,6.56,27.838,28.471,31.628,68801.39,76924.9,95840.06
2018-06-28,27.71,28.07,27.06,26.99,49785.59,-0.57,-2.06,27.592,28.867,31.894,63734.63,75305.14,95561.64
2018-06-27,28.17,28.36,27.63,27.52,53033.57,-0.45,-1.6,27.632,29.525,32.224,72825.16,81045.0,99238.04
2018-06-26,26.8,28.46,28.07,26.5,68619.88,0.53,1.92,27.958,30.282,32.584,75896.46,85931.26,105241.27
2018-06-25,27.65,28.37,27.53,27.49,75280.81,-0.12,-0.43,28.164,31.069,32.873,87174.6,89059.59,106525.68
2018-06-22,27.01,27.78,27.67,26.28,71953.28,0.38,1.39,29.104,31.978,33.186,85048.41,101887.77,108237.61
2018-06-21,29.25,29.31,27.26,27.25,95238.28,-1.99,-6.8,30.142,32.815,33.547,86875.66,114678.99,110092.47
2018-06-20,28.86,29.42,29.26,28.57,68390.06,0.21,0.72,31.418,33.533,33.925,89264.83,112867.66,112106.26
2018-06-19,31.3,31.31,29.1,28.99,125010.56,-3.11,-9.65,32.606,34.089,34.273,95966.07,115252.27,120554.2
2018-06-15,33.07,33.4,32.23,32.07,64649.85,-0.64,-1.95,33.974,34.635,34.504,90944.59,113004.45,120163.2
2018-06-14,33.4,34.05,32.86,32.8,81089.56,-0.8,-2.38,34.852,34.785,34.562,118727.12,114755.21,129106.76
2018-06-13,34.76,34.83,33.64,33.5,107184.14,-1.56,-4.43,35.488,34.921,34.716,142482.32,115818.14,133471.63
2018-06-12,35.65,35.86,35.2,34.31,101896.22,-0.76,-2.11,35.648,34.923,34.927,136470.48,117431.07,139567.26
2018-06-11,36.5,36.74,35.94,35.53,99903.17,-0.66,-1.8,35.572,34.886,35.004,134538.47,124551.27,143305.73
2018-06-08,35.78,37.19,36.62,35.01,203562.53,0.6,1.67,35.296,34.676,35.162,135064.31,123991.77,143552.21
2018-06-07,34.8,36.53,36.04,34.63,199865.55,1.6,4.65,34.718,34.393,35.353,110783.3,114587.46,138622.59
2018-06-06,34.84,34.84,34.44,34.31,77124.92,-0.38,-1.09,34.354,34.279,35.583,89153.95,105505.95,135523.49
2018-06-05,34.45,35.15,34.82,34.31,92236.19,0.28,0.81,34.198,34.316,35.869,98391.67,111344.86,142638.92
2018-06-04,34.0,35.15,34.56,33.7,102532.38,0.83,2.46,34.2,34.456,36.264,114564.07,125856.14,147376.31
2018-06-01,33.87,34.26,33.73,33.36,82157.47,-0.48,-1.4,34.056,34.372,36.731,112919.22,127321.95,155832.16
2018-05-31,33.68,34.48,34.22,33.68,91718.78,0.54,1.6,34.068,34.338,37.182,118391.61,143458.3,164487.91
2018-05-30,33.95,34.48,33.66,33.4,123313.51,-1.16,-3.33,34.204,34.51,37.515,121857.96,151125.12,168711.26
2018-05-29,34.07,35.99,34.83,34.07,173098.23,0.99,2.93,34.434,34.931,37.833,124298.05,161703.44,167911.17
2018-05-28,33.92,34.44,33.84,33.18,94308.1,0.04,0.12,34.712,35.121,38.129,137148.21,162060.18,163434.98
2018-05-25,34.91,35.25,33.79,33.45,109519.42,-1.12,-3.21,34.688,35.647,38.478,141724.67,163112.65,164226.74
2018-05-24,35.38,35.76,34.9,34.88,109050.54,0.03,0.09,34.608,36.313,38.867,168524.99,162657.73,165708.91
2018-05-23,35.69,35.69,34.81,34.81,135513.95,-1.41,-3.89,34.816,36.887,39.197,180392.28,165541.03,168163.96
2018-05-22,33.66,36.5,36.22,33.38,237349.02,2.5,7.41,35.428,37.421,39.493,199108.83,173932.98,168601.65
2018-05-21,33.55,34.11,33.72,33.31,117190.43,0.34,1.02,35.53,38.072,39.751,186972.16,168896.48,169374.6
2018-05-18,36.01,36.01,33.39,32.64,243521.02,-2.59,-7.2,36.606,39.09,40.056,184500.63,184342.37,170615.23
2018-05-17,37.45,37.8,35.94,35.69,168386.98,-1.95,-5.15,38.018,40.025,40.446,156790.46,185517.53,166860.93
2018-05-16,35.3,39.85,37.87,35.3,229096.69,1.11,3.02,38.958,40.519,40.764,150689.78,186297.4,168884.0
2018-04-27,38.97,39.49,36.73,36.12,176665.67,-2.31,-5.92,39.414,40.734,40.907,148757.13,174118.91,163295.74
